,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
1739,2.35,"4 km NW of Parkfield, California",1096394640180,1483915495853,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506266,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506266&format=geojson,,,,,automatic,0,85,nc,30506266,",nc30506266,",",nc,",",nearby-cities,origin,phase-data,",31,0.03964,0.06,58,md,earthquake,"M 2.4 - 4 km NW of Parkfield, California",260,Point,"[-120.4716667, 35.9235, 4.835]",260
1740,2.46,"4 km NW of Parkfield, California",1096394674380,1483915499627,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506267,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506267&format=geojson,,,,,automatic,0,93,nc,30506267,",nc30506267,",",nc,",",nearby-cities,origin,phase-data,",29,0.03423,0.07,59,md,earthquake,"M 2.5 - 4 km NW of Parkfield, California",259,Point,"[-120.4733333, 35.9235, 5.019]",259
1741,1.42,"0 km WSW of Parkfield, California",1096394782590,1483915503290,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400771,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400771&format=geojson,,,,,automatic,0,31,nc,21400771,",nc21400771,",",nc,",",nearby-cities,origin,phase-data,",12,0.03423,0.04,106,md,earthquake,"M 1.4 - 0 km WSW of Parkfield, California",258,Point,"[-120.4386667, 35.8971667, 5.398]",258
1742,1.34,"9 km NW of Parkfield, California",1096394799490,1483915506898,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30500832,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30500832&format=geojson,,,,,automatic,0,28,nc,30500832,",nc30500832,",",nc,",",nearby-cities,origin,phase-data,",6,0.005405,0.01,172,md,earthquake,"M 1.3 - 9 km NW of Parkfield, California",257,Point,"[-120.503, 35.9605, 4.901]",257
1743,1.62,"8 km SSE of Parkfield, California",1096394838650,1483915510657,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30500833,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30500833&format=geojson,,,,,automatic,0,40,nc,30500833,",nc30500833,",",nc,",",nearby-cities,origin,phase-data,",17,0.01171,0.03,56,md,earthquake,"M 1.6 - 8 km SSE of Parkfield, California",256,Point,"[-120.3846667, 35.8346667, 4.973]",256
1744,1.21,"4 km SSE of Parkfield, California",1096394868500,1483915514323,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30500834,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30500834&format=geojson,,,,,automatic,0,23,nc,30500834,",nc30500834,",",nc,",",nearby-cities,origin,phase-data,",7,0.01982,0.02,129,md,earthquake,"M 1.2 - 4 km SSE of Parkfield, California",255,Point,"[-120.4131667, 35.8641667, 4.564]",255
1745,1.24,"3 km SSE of Parkfield, California",1096394898070,1483915517624,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30500835,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30500835&format=geojson,,,,,automatic,0,24,nc,30500835,",nc30500835,",",nc,",",nearby-cities,origin,phase-data,",8,0.01622,0.02,106,md,earthquake,"M 1.2 - 3 km SSE of Parkfield, California",254,Point,"[-120.4173333, 35.8723333, 4.922]",254
1746,2.13,"9 km NW of Parkfield, California",1096394941660,1483915523220,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30500836,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30500836&format=geojson,,,,,automatic,0,70,nc,30500836,",nc30500836,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",31,0.01171,0.06,54,md,earthquake,"M 2.1 - 9 km NW of Parkfield, California",253,Point,"[-120.5123333, 35.957, 6.775]",253
1747,2.84,"9 km SSE of Parkfield, California",1096394976340,1483915529900,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30500837,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30500837&format=geojson,,,,,automatic,0,124,nc,30500837,",nc30500837,usp000d58k,ci14095044,",",nc,us,ci,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",28,0.01982,0.34,72,md,earthquake,"M 2.8 - 9 km SSE of Parkfield, California",252,Point,"[-120.3981667, 35.8166667, 1.385]",252
1748,1.92,"5 km NW of Parkfield, California",1096395286390,1483915538445,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400774,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400774&format=geojson,,,,,automatic,0,57,nc,21400774,",nc21400774,",",nc,",",nearby-cities,origin,phase-data,",25,0.03063,0.07,61,md,earthquake,"M 1.9 - 5 km NW of Parkfield, California",251,Point,"[-120.4771667, 35.9286667, 4.23]",251
1749,1.59,"17 km NW of Parkfield, California",1096395315100,1483915541826,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30500839,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30500839&format=geojson,,,,,automatic,0,39,nc,30500839,",nc30500839,",",nc,",",nearby-cities,origin,phase-data,",13,0.04234,0.02,152,md,earthquake,"M 1.6 - 17 km NW of Parkfield, California",250,Point,"[-120.5716667, 36.0125, 4.522]",250
1750,1.2,"37 km NNE of Amboy, Washington",1096395320320,1469240693270,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10642758,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10642758&format=geojson,,,,,reviewed,0,22,uw,10642758,",uw10642758,",",uw,",",origin,phase-data,",8,0.004085,0.17,107,md,earthquake,"M 1.2 - 37 km NNE of Amboy, Washington",249,Point,"[-122.195, 46.1975, -1.704]",249
1751,1.66,"3 km SSE of Parkfield, California",1096395337900,1483915545327,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30500840,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30500840&format=geojson,,,,,automatic,0,42,nc,30500840,",nc30500840,",",nc,",",nearby-cities,origin,phase-data,",20,0.02072,0.04,50,md,earthquake,"M 1.7 - 3 km SSE of Parkfield, California",248,Point,"[-120.4246667, 35.873, 4.281]",248
1752,2.4,"37 km NNE of Amboy, Washington",1096395476650,1469240693700,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10642773,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10642773&format=geojson,,,,,reviewed,0,89,uw,10642773,",uw10642773,",",uw,",",origin,phase-data,",16,0.0008199,0.08,56,md,earthquake,"M 2.4 - 37 km NNE of Amboy, Washington",247,Point,"[-122.1898333, 46.2008333, -0.774]",247
1753,2.08,"10 km WSW of West Wood, Utah",1096395585810,1535489892300,,https://earthquake.usgs.gov/earthquakes/eventpage/uu50291630,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu50291630&format=geojson,,,,,reviewed,0,67,uu,50291630,",uu50291630,",",uu,",",origin,phase-data,",15,0.2072,0.17,99,ml,earthquake,"M 2.1 - 10 km WSW of West Wood, Utah",246,Point,"[-110.9525, 39.5678333, 7.27]",246
1754,1.28,"11 km SE of Parkfield, California",1096395645840,1483915549002,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506269,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506269&format=geojson,,,,,automatic,0,25,nc,30506269,",nc30506269,",",nc,",",nearby-cities,origin,phase-data,",10,0.01622,0.02,85,md,earthquake,"M 1.3 - 11 km SE of Parkfield, California",245,Point,"[-120.3623333, 35.8158333, 4.308]",245
1755,1.82,"4 km SSE of Parkfield, California",1096395672730,1483915554500,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400465,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400465&format=geojson,,,,,reviewed,0,51,nc,21400465,",nc21400465,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",40,0.02252,0.04,52,md,earthquake,"M 1.8 - 4 km SSE of Parkfield, California",244,Point,"[-120.4118333, 35.8603333, 5.072]",244
1756,1.32,"12 km SE of Parkfield, California",1096395727140,1483915559035,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506270,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506270&format=geojson,,,,,automatic,0,27,nc,30506270,",nc30506270,",",nc,",",nearby-cities,origin,phase-data,",8,0.01892,0.01,112,md,earthquake,"M 1.3 - 12 km SE of Parkfield, California",243,Point,"[-120.3513333, 35.8118333, 4.388]",243
1757,1.44,"7 km SE of Parkfield, California",1096395928600,1483915562829,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506271,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506271&format=geojson,,,,,automatic,0,32,nc,30506271,",nc30506271,",",nc,",",nearby-cities,origin,phase-data,",7,0.01892,0.07,159,md,earthquake,"M 1.4 - 7 km SE of Parkfield, California",242,Point,"[-120.381, 35.8486667, 13.98]",242
1758,1.37,"9 km SE of Parkfield, California",1096396040530,1483915566233,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506272,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506272&format=geojson,,,,,automatic,0,29,nc,30506272,",nc30506272,",",nc,",",nearby-cities,origin,phase-data,",7,0.01351,0.01,158,md,earthquake,"M 1.4 - 9 km SE of Parkfield, California",241,Point,"[-120.3701667, 35.8273333, 4.593]",241
1759,1.98,"29 km NW of Benton, California",1096396091240,1524604984322,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400757,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400757&format=geojson,,,,,reviewed,0,60,nc,21400757,",nc21400757,nn00115219,",",nc,nn,",",focal-mechanism,nearby-cities,origin,phase-data,",36,0.06126,0.09,52,md,earthquake,"M 2.0 - 29 km NW of Benton, California",240,Point,"[-118.6925, 38.0268333, 2.615]",240
1760,1.24,"1 km WNW of Parkfield, California",1096396224360,1483915576446,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506273,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506273&format=geojson,,,,,automatic,0,24,nc,30506273,",nc30506273,",",nc,",",nearby-cities,origin,phase-data,",9,0.04685,0.03,111,md,earthquake,"M 1.2 - 1 km WNW of Parkfield, California",239,Point,"[-120.451, 35.9053333, 4.249]",239
1761,1.8,"10 km NE of Parkfield, California",1096396243710,1483915580350,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506274,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506274&format=geojson,,,,,automatic,0,50,nc,30506274,",nc30506274,",",nc,",",nearby-cities,origin,phase-data,",10,0.1,0.24,250,md,earthquake,"M 1.8 - 10 km NE of Parkfield, California",238,Point,"[-120.3651667, 35.9768333, 24.721]",238
1762,1.16,"6 km NW of Parkfield, California",1096396305460,1483915583864,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506275,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506275&format=geojson,,,,,automatic,0,21,nc,30506275,",nc30506275,",",nc,",",nearby-cities,origin,phase-data,",8,0.02162,0.01,210,md,earthquake,"M 1.2 - 6 km NW of Parkfield, California",237,Point,"[-120.4841667, 35.9385, 4.921]",237
1763,1.29,"6 km NW of Parkfield, California",1096396321830,1483915587539,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506276,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506276&format=geojson,,,,,automatic,0,26,nc,30506276,",nc30506276,",",nc,",",nearby-cities,origin,phase-data,",6,0.02252,0.01,211,md,earthquake,"M 1.3 - 6 km NW of Parkfield, California",236,Point,"[-120.483, 35.9381667, 5.021]",236
1764,1.6,"1 km SSE of Parkfield, California",1096396332020,1483915591411,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506277,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506277&format=geojson,,,,,automatic,0,39,nc,30506277,",nc30506277,",",nc,",",nearby-cities,origin,phase-data,",14,0.02432,0.04,59,md,earthquake,"M 1.6 - 1 km SSE of Parkfield, California",235,Point,"[-120.4296667, 35.8905, 4.075]",235
1765,1.83,"4 km NW of Parkfield, California",1096396441540,1483915595276,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506278,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506278&format=geojson,,,,,automatic,0,52,nc,30506278,",nc30506278,",",nc,",",nearby-cities,origin,phase-data,",13,0.04144,0.05,122,md,earthquake,"M 1.8 - 4 km NW of Parkfield, California",234,Point,"[-120.468, 35.9236667, 4.631]",234
1766,2.24,"4 km NW of Parkfield, California",1096396490960,1483915601000,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400466,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400466&format=geojson,,,,,reviewed,0,77,nc,21400466,",nc21400466,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",47,0.01802,0.06,39,md,earthquake,"M 2.2 - 4 km NW of Parkfield, California",233,Point,"[-120.4763333, 35.9261667, 4.917]",233
1767,1.36,"6 km SSE of Parkfield, California",1096396558840,1483915605837,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506279,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506279&format=geojson,,,,,automatic,0,28,nc,30506279,",nc30506279,",",nc,",",nearby-cities,origin,phase-data,",7,0.01802,0,97,md,earthquake,"M 1.4 - 6 km SSE of Parkfield, California",232,Point,"[-120.3958333, 35.8538333, 3.603]",232
1768,1.4,"10 km SSE of Parkfield, California",1096396584130,1483915609496,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506280,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506280&format=geojson,,,,,automatic,0,30,nc,30506280,",nc30506280,",",nc,",",nearby-cities,origin,phase-data,",8,0.03243,0.01,108,md,earthquake,"M 1.4 - 10 km SSE of Parkfield, California",231,Point,"[-120.366, 35.8181667, 6.227]",231
1769,1.68,"6 km NW of Parkfield, California",1096396636640,1483915613116,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506281,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506281&format=geojson,,,,,automatic,0,43,nc,30506281,",nc30506281,",",nc,",",nearby-cities,origin,phase-data,",16,0.02252,0.04,127,md,earthquake,"M 1.7 - 6 km NW of Parkfield, California",230,Point,"[-120.4831667, 35.9378333, 4.961]",230
1770,1.6,"37 km NNE of Amboy, Washington",1096396650280,1469240694190,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10643018,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10643018&format=geojson,,,,,reviewed,0,39,uw,10643018,",uw10643018,",",uw,",",origin,phase-data,",15,0.0009045,0.09,93,md,earthquake,"M 1.6 - 37 km NNE of Amboy, Washington",229,Point,"[-122.1893333, 46.2, -1.094]",229
1771,1.78,"4 km NW of Parkfield, California",1096396651770,1483915617192,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506282,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506282&format=geojson,,,,,automatic,0,49,nc,30506282,",nc30506282,",",nc,",",nearby-cities,origin,phase-data,",19,0.03874,0.04,60,md,earthquake,"M 1.8 - 4 km NW of Parkfield, California",228,Point,"[-120.4681667, 35.9221667, 5.039]",228
1772,1.84,"4 km NW of Parkfield, California",1096396698000,1483915620729,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506283,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506283&format=geojson,,,,,automatic,0,52,nc,30506283,",nc30506283,",",nc,",",nearby-cities,origin,phase-data,",18,0.03784,0.09,60,md,earthquake,"M 1.8 - 4 km NW of Parkfield, California",227,Point,"[-120.4698333, 35.9205, 4.959]",227
1773,1.53,"3 km NW of Parkfield, California",1096396746820,1483915624198,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506284,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506284&format=geojson,,,,,automatic,0,36,nc,30506284,",nc30506284,",",nc,",",nearby-cities,origin,phase-data,",11,0.04054,0.04,117,md,earthquake,"M 1.5 - 3 km NW of Parkfield, California",226,Point,"[-120.4675, 35.9195, 4.121]",226
1774,1.37,"10 km SE of Parkfield, California",1096396769680,1483915627717,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506285,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506285&format=geojson,,,,,automatic,0,29,nc,30506285,",nc30506285,",",nc,",",nearby-cities,origin,phase-data,",11,0.06667,0.04,90,md,earthquake,"M 1.4 - 10 km SE of Parkfield, California",225,Point,"[-120.3633333, 35.8223333, 6.86]",225
1775,2.21,"3 km N of Mountain Gate, California",1096396776240,1483915631106,,https://earthquake.usgs.gov/earthquakes/eventpage/nc51148011,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc51148011&format=geojson,,,,,reviewed,0,75,nc,51148011,",nc51148011,",",nc,",",nearby-cities,origin,phase-data,",9,0.1775,0.03,107,md,quarry blast,"M 2.2 Quarry Blast - 3 km N of Mountain Gate, California",224,Point,"[-122.3235, 40.7498333, -0.87]",224
1776,1.2,"37 km NNE of Amboy, Washington",1096396794090,1469240694550,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10643113,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10643113&format=geojson,,,,,reviewed,0,22,uw,10643113,",uw10643113,",",uw,",",origin,phase-data,",9,0.002182,0.03,96,md,earthquake,"M 1.2 - 37 km NNE of Amboy, Washington",223,Point,"[-122.1895, 46.1981667, -0.854]",223
1777,1.06,"5 km NW of Parkfield, California",1096396859990,1483915634839,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506286,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506286&format=geojson,,,,,automatic,0,17,nc,30506286,",nc30506286,",",nc,",",nearby-cities,origin,phase-data,",6,0.02793,0.01,214,md,earthquake,"M 1.1 - 5 km NW of Parkfield, California",222,Point,"[-120.4796667, 35.933, 4.221]",222
1778,1.72,"4 km SSE of Parkfield, California",1096396878040,1483915638517,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506287,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506287&format=geojson,,,,,automatic,0,46,nc,30506287,",nc30506287,",",nc,",",nearby-cities,origin,phase-data,",12,0.02252,0.01,77,md,earthquake,"M 1.7 - 4 km SSE of Parkfield, California",221,Point,"[-120.4091667, 35.86, 4.405]",221
1779,1.93,"4 km NW of Parkfield, California",1096396900760,1483915642360,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506288,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506288&format=geojson,,,,,automatic,0,57,nc,30506288,",nc30506288,",",nc,",",nearby-cities,origin,phase-data,",17,0.03694,0.04,60,md,earthquake,"M 1.9 - 4 km NW of Parkfield, California",220,Point,"[-120.4706667, 35.9205, 4.211]",220
1780,1.95,"1 km WNW of Parkfield, California",1096397031500,1483915646169,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506289,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506289&format=geojson,,,,,automatic,0,58,nc,30506289,",nc30506289,",",nc,",",nearby-cities,origin,phase-data,",25,0.04324,0.07,55,md,earthquake,"M 2.0 - 1 km WNW of Parkfield, California",219,Point,"[-120.4465, 35.9045, 5.277]",219
1781,2.77,"6 km SSE of Parkfield, California",1096397100980,1483915654550,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400467,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400467&format=geojson,,,,,reviewed,0,118,nc,21400467,",nc21400467,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",54,0.01532,0.04,40,md,earthquake,"M 2.8 - 6 km SSE of Parkfield, California",218,Point,"[-120.3961667, 35.8516667, 4.836]",218
1782,1.13,"5 km SSE of Parkfield, California",1096397192670,1483915659041,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506290,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506290&format=geojson,,,,,automatic,0,20,nc,30506290,",nc30506290,",",nc,",",nearby-cities,origin,phase-data,",6,0.01712,0.02,125,md,earthquake,"M 1.1 - 5 km SSE of Parkfield, California",217,Point,"[-120.3986667, 35.8536667, 4.185]",217
1783,1.19,"2 km SSE of Parkfield, California",1096397213110,1483915662651,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506291,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506291&format=geojson,,,,,automatic,0,22,nc,30506291,",nc30506291,",",nc,",",nearby-cities,origin,phase-data,",7,0.02072,0.02,139,md,earthquake,"M 1.2 - 2 km SSE of Parkfield, California",216,Point,"[-120.4273333, 35.88, 4.704]",216
1784,1.71,"27 km NW of Benton, California",1096397223070,1524604986996,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400468,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400468&format=geojson,,,,,reviewed,0,45,nc,21400468,",nc21400468,nn00115226,",",nc,nn,",",nearby-cities,origin,phase-data,",22,0.03694,0.06,57,md,earthquake,"M 1.7 - 27 km NW of Benton, California",215,Point,"[-118.6903333, 37.9998333, 4.055]",215
1785,2.08,"4 km NW of Parkfield, California",1096397248480,1483915669763,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506292,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506292&format=geojson,,,,,automatic,0,67,nc,30506292,",nc30506292,",",nc,",",nearby-cities,origin,phase-data,",23,0.03423,0.05,61,md,earthquake,"M 2.1 - 4 km NW of Parkfield, California",214,Point,"[-120.4735, 35.9246667, 4.739]",214
1786,1.88,"4 km NW of Parkfield, California",1096397294550,1483915673465,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506293,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506293&format=geojson,,,,,automatic,0,54,nc,30506293,",nc30506293,",",nc,",",nearby-cities,origin,phase-data,",7,0.03333,0.01,217,md,earthquake,"M 1.9 - 4 km NW of Parkfield, California",213,Point,"[-120.4743333, 35.9248333, 3.741]",213
1787,1.38,"3 km SSE of Parkfield, California",1096397346840,1483915676839,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506294,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506294&format=geojson,,,,,automatic,0,29,nc,30506294,",nc30506294,",",nc,",",nearby-cities,origin,phase-data,",12,0.01532,0.02,118,md,earthquake,"M 1.4 - 3 km SSE of Parkfield, California",212,Point,"[-120.4183333, 35.8751667, 4.077]",212
1788,1.02,"4 km NW of Parkfield, California",1096397413050,1483915680510,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506295,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506295&format=geojson,,,,,automatic,0,16,nc,30506295,",nc30506295,",",nc,",",nearby-cities,origin,phase-data,",7,0.03514,0,170,md,earthquake,"M 1.0 - 4 km NW of Parkfield, California",211,Point,"[-120.4706667, 35.9295, 5.641]",211
1789,1.3,"23 km NW of Benton, California",1096397519146,1524604984454,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00115227,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00115227&format=geojson,,,,,reviewed,0,26,nn,00115227,",nn00115227,",",nn,",",origin,phase-data,",9,0.04,0.1027,94.58,ml,earthquake,"M 1.3 - 23 km NW of Benton, California",210,Point,"[-118.6646, 37.9688, 6.1]",210
1790,1.17,"5 km NW of Parkfield, California",1096397547100,1483915683974,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400469,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400469&format=geojson,,,,,reviewed,0,21,nc,21400469,",nc21400469,",",nc,",",nearby-cities,origin,phase-data,",19,0.03063,0.05,100,md,earthquake,"M 1.2 - 5 km NW of Parkfield, California",209,Point,"[-120.4778333, 35.928, 4.74]",209
1791,1.43,"6 km SSE of Parkfield, California",1096397613550,1483915687475,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400746,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400746&format=geojson,,,,,automatic,0,31,nc,21400746,",nc21400746,",",nc,",",nearby-cities,origin,phase-data,",12,0.01351,0.01,77,md,earthquake,"M 1.4 - 6 km SSE of Parkfield, California",208,Point,"[-120.3933333, 35.8488333, 4.783]",208
1792,2.4,"37 km NNE of Amboy, Washington",1096397651840,1469240694870,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10643133,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10643133&format=geojson,,,,,reviewed,0,89,uw,10643133,",uw10643133,",",uw,",",origin,phase-data,",16,0.003341,0.06,59,md,earthquake,"M 2.4 - 37 km NNE of Amboy, Washington",207,Point,"[-122.1863333, 46.1986667, -0.424]",207
1793,1.14,"6 km NW of Parkfield, California",1096397692460,1483915691065,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30500809,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30500809&format=geojson,,,,,automatic,0,20,nc,30500809,",nc30500809,",",nc,",",nearby-cities,origin,phase-data,",8,0.02523,0.01,154,md,earthquake,"M 1.1 - 6 km NW of Parkfield, California",206,Point,"[-120.4843333, 35.934, 5.569]",206
1794,1.45,"12 km NNE of Cambria, California",1096397802920,1483915694736,,https://earthquake.usgs.gov/earthquakes/eventpage/nc68011590,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc68011590&format=geojson,,,,,reviewed,0,32,nc,68011590,",nc68011590,",",nc,",",nearby-cities,origin,phase-data,",7,0.03784,0.05,150,md,earthquake,"M 1.5 - 12 km NNE of Cambria, California",205,Point,"[-121.0375, 35.6671667, 6.664]",205
1795,1.1,"9 km NW of Parkfield, California",1096398052350,1483915701749,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506297,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506297&format=geojson,,,,,automatic,0,19,nc,30506297,",nc30506297,",",nc,",",nearby-cities,origin,phase-data,",7,0.009009,0.02,165,md,earthquake,"M 1.1 - 9 km NW of Parkfield, California",204,Point,"[-120.5093333, 35.9565, 8.191]",204
1796,2.68,"4 km NW of Parkfield, California",1096398147890,1483915707720,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400470,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400470&format=geojson,,,,,reviewed,0,110,nc,21400470,",nc21400470,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",55,0.01712,0.06,54,md,earthquake,"M 2.7 - 4 km NW of Parkfield, California",203,Point,"[-120.4723333, 35.9221667, 5.394]",203
1797,1.07,"3 km WNW of Parkfield, California",1096398199760,1483915712089,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506298,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506298&format=geojson,,,,,automatic,0,18,nc,30506298,",nc30506298,",",nc,",",nearby-cities,origin,phase-data,",8,0.04144,0.01,156,md,earthquake,"M 1.1 - 3 km WNW of Parkfield, California",202,Point,"[-120.4668333, 35.9166667, 4.011]",202
1798,1.2,"5 km E of Parkfield, California",1096398271630,1483915715781,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506299,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506299&format=geojson,,,,,automatic,0,22,nc,30506299,",nc30506299,",",nc,",",nearby-cities,origin,phase-data,",5,0.02703,0.12,222,md,earthquake,"M 1.2 - 5 km E of Parkfield, California",201,Point,"[-120.3703333, 35.8903333, 10.768]",201
