,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
1109,2.53,"8 km NE of San Juan Bautista, California",156342627190,1481755873400,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022236,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022236&format=geojson,,,,,reviewed,0,98,nc,1022236,",nc1022236,",",nc,",",nearby-cities,origin,phase-data,",18,0.03333,0.13,57,md,earthquake,"M 2.5 - 8 km NE of San Juan Bautista, California",148,Point,"[-121.4801667, 36.9008333, 2.476]",148
1110,2,"11 km SE of Royal City, Washington",156350808700,1469405581160,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10860143,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10860143&format=geojson,,,,,reviewed,0,62,uw,10860143,",uw10860143,",",uw,",",origin,phase-data,",17,0.04097,0.12,102,md,earthquake,"M 2.0 - 11 km SE of Royal City, Washington",147,Point,"[-119.5116667, 46.834, 0.154]",147
1111,2.76,"8 km NE of San Juan Bautista, California",156353647480,1481755881396,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022238,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022238&format=geojson,,,,,reviewed,0,117,nc,1022238,",nc1022238,",",nc,",",nearby-cities,origin,phase-data,",24,0.03423,0.08,51,md,earthquake,"M 2.8 - 8 km NE of San Juan Bautista, California",146,Point,"[-121.4748333, 36.9066667, 3.206]",146
1112,2.61,"36km ENE of Ensenada, B.C., MX",156355914500,1454031195600,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317585,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317585&format=geojson,,,,,reviewed,0,105,ci,3317585,",ci3317585,",",ci,",",origin,phase-data,",7,0.6945,0.23,291,mh,earthquake,"M 2.6 - 36km ENE of Ensenada, B.C., MX",145,Point,"[-116.2528333, 31.9643333, 6]",145
1113,2.8,"3 km SW of Hamilton, Washington",156362287240,1469405585210,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10860158,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10860158&format=geojson,,,,,reviewed,0,121,uw,10860158,",uw10860158,",",uw,",",origin,phase-data,",10,0.2975,0.37,152,md,earthquake,"M 2.8 - 3 km SW of Hamilton, Washington",144,Point,"[-122.0233333, 48.4978333, 1.173]",144
1114,3.1,"3 km SSW of Lyman, Washington",156362345700,1415316087844,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000094n,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000094n&format=geojson,,,,,reviewed,0,148,us,p000094n,",usp000094n,",",us,",",origin,",,,,,,earthquake,"M 3.1 - 3 km SSW of Lyman, Washington",143,Point,"[-122.082, 48.498, 1]",143
1115,2.1,"4 km SW of Hamilton, Washington",156362819670,1469405586000,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10860163,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10860163&format=geojson,,,,,reviewed,0,68,uw,10860163,",usp000094p,uw10860163,",",us,uw,",",origin,phase-data,",10,0.2994,0.46,150,md,earthquake,"M 2.1 - 4 km SW of Hamilton, Washington",142,Point,"[-122.03, 48.4971667, -0.407]",142
1116,3.52,"19 km NE of Soledad, California",156392176630,1481755885511,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022239,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022239&format=geojson,,,,,reviewed,0,191,nc,1022239,",nc1022239,",",nc,",",nearby-cities,origin,phase-data,",21,0.01081,0.09,77,md,earthquake,"M 3.5 - 19 km NE of Soledad, California",141,Point,"[-121.1881667, 36.557, 2.665]",141
1117,2.17,"23 km NE of Soledad, California",156396884570,1481755889093,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022240,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022240&format=geojson,,,,,reviewed,0,72,nc,1022240,",nc1022240,",",nc,",",nearby-cities,origin,phase-data,",9,0.04775,0.02,137,md,earthquake,"M 2.2 - 23 km NE of Soledad, California",140,Point,"[-121.1316667, 36.5706667, 7.517]",140
1118,2.66,"10 km W of Plumas Eureka (historical), California",156401519840,1481755893146,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022241,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022241&format=geojson,,,,,reviewed,0,109,nc,1022241,",nc1022241,",",nc,",",nearby-cities,origin,phase-data,",5,0.5441,0.14,337,md,earthquake,"M 2.7 - 10 km W of Plumas Eureka (historical), California",139,Point,"[-120.8321667, 39.7635, 31.78]",139
1119,3.02,"8 km NNE of San Juan Bautista, California",156413251770,1481755897180,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022243,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022243&format=geojson,,,,,reviewed,0,140,nc,1022243,",nc1022243,",",nc,",",nearby-cities,origin,phase-data,",25,0.01982,0.14,51,md,earthquake,"M 3.0 - 8 km NNE of San Juan Bautista, California",138,Point,"[-121.4935, 36.9098333, 4.166]",138
1120,2.44,"9 km N of Truckee, California",156416094290,1481755900967,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022244,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022244&format=geojson,,,,,reviewed,0,92,nc,1022244,",nc1022244,",",nc,",",nearby-cities,origin,phase-data,",4,0.1,0.06,199,md,earthquake,"M 2.4 - 9 km N of Truckee, California",137,Point,"[-120.1623333, 39.4146667, 7.845]",137
1121,2.17,"14 km E of Seven Trees, California",156416615840,1481755908968,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022246,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022246&format=geojson,,,,,reviewed,0,72,nc,1022246,",nc1022246,",",nc,",",nearby-cities,origin,phase-data,",14,0.03333,0.04,73,md,earthquake,"M 2.2 - 14 km E of Seven Trees, California",136,Point,"[-121.6771667, 37.2913333, 1.667]",136
1122,2.02,"15 km E of Seven Trees, California",156427838370,1481755913016,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022247,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022247&format=geojson,,,,,reviewed,0,63,nc,1022247,",nc1022247,",",nc,",",nearby-cities,origin,phase-data,",22,0.03153,0.04,76,md,earthquake,"M 2.0 - 15 km E of Seven Trees, California",135,Point,"[-121.668, 37.2896667, 5.877]",135
1123,3.08,"9 km NW of Hollister, California",156431530670,1481755917461,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022248,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022248&format=geojson,,,,,reviewed,0,146,nc,1022248,",nc1022248,",",nc,",",nearby-cities,origin,phase-data,",29,0.03423,0.11,67,md,earthquake,"M 3.1 - 9 km NW of Hollister, California",134,Point,"[-121.4725, 36.917, 6.416]",134
1124,2.1,"2km E of Westmorland, CA",156445817520,1454032122650,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12322883,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12322883&format=geojson,,,,,reviewed,0,68,ci,12322883,",ci12322883,",",ci,",",origin,",,,,,mh,earthquake,"M 2.1 - 2km E of Westmorland, CA",133,Point,"[-115.6025, 33.0351667, 2.82]",133
1125,4.3,"44 km NW of Indian Springs, Nevada",156447000500,1454029999310,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000957,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000957&format=geojson,,,,,reviewed,0,284,us,p0000957,",ci3319054,usp0000957,",",ci,us,",",origin,phase-data,",,,,,mb,nuclear explosion,"M 4.3 Nuclear Explosion - 44 km NW of Indian Springs, Nevada",132,Point,"[-115.98, 36.889, 5]",132
1126,2.53,"14 km E of Seven Trees, California",156447282410,1481755924988,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022251,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022251&format=geojson,,,,,reviewed,0,98,nc,1022251,",nc1022251,",",nc,",",nearby-cities,origin,phase-data,",14,0.03063,0.05,75,md,earthquake,"M 2.5 - 14 km E of Seven Trees, California",131,Point,"[-121.672, 37.2885, 3.457]",131
1127,2,"32km NNW of Yucca Valley, CA",156450145560,1454031499110,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12322887,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12322887&format=geojson,,,,,reviewed,0,62,ci,12322887,",ci12322887,",",ci,",",origin,",,,,,mh,earthquake,"M 2.0 - 32km NNW of Yucca Valley, CA",130,Point,"[-116.5178333, 34.397, 1.08]",130
1128,2.29,"14 km E of Seven Trees, California",156457618550,1481755934060,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022252,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022252&format=geojson,,,,,reviewed,0,81,nc,1022252,",nc1022252,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",35,0.03153,0.06,59,md,earthquake,"M 2.3 - 14 km E of Seven Trees, California",129,Point,"[-121.6716667, 37.2893333, 3.307]",129
1129,2.19,"26 km SW of Scotia, California",156458106780,1481755939184,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022253,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022253&format=geojson,,,,,reviewed,0,74,nc,1022253,",nc1022253,",",nc,",",nearby-cities,origin,phase-data,",14,0.07658,0.05,291,md,earthquake,"M 2.2 - 26 km SW of Scotia, California",128,Point,"[-124.3368333, 40.3266667, 30.294]",128
1130,2.3,"24km NW of Desert Center, CA",156462807930,1454030027210,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12322891,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12322891&format=geojson,,,,,reviewed,0,81,ci,12322891,",ci12322891,",",ci,",",origin,",,,,,mh,quarry blast,"M 2.3 Quarry Blast - 24km NW of Desert Center, CA",127,Point,"[-115.559, 33.8891667, 0.95]",127
1131,2.4,"1 km S of Bonny Doon, California",156467906690,1481755976627,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022257,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022257&format=geojson,,,,,reviewed,0,89,nc,1022257,",nc1022257,",",nc,",",nearby-cities,origin,phase-data,",17,0.03694,0.12,200,md,quarry blast,"M 2.4 Quarry Blast - 1 km S of Bonny Doon, California",126,Point,"[-122.1501667, 37.0291667, -0.401]",126
1132,2.7,"9 km NW of Hollister, California",156468871760,1481755984454,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022259,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022259&format=geojson,,,,,reviewed,0,112,nc,1022259,",nc1022259,",",nc,",",nearby-cities,origin,phase-data,",17,0.03423,0.08,85,md,earthquake,"M 2.7 - 9 km NW of Hollister, California",125,Point,"[-121.4736667, 36.9108333, 5.336]",125
1133,2.25,"2 km N of Sunny Slopes, California",156476200300,1481755988253,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022260,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022260&format=geojson,,,,,reviewed,0,78,nc,1022260,",nc1022260,",",nc,",",nearby-cities,origin,phase-data,",8,0.4667,0.09,315,md,earthquake,"M 2.3 - 2 km N of Sunny Slopes, California",124,Point,"[-118.672, 37.5926667, 2.968]",124
1134,2.92,Northern California,156479844130,1481755992312,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022261,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022261&format=geojson,,,,,reviewed,0,131,nc,1022261,",nc1022261,",",nc,",",nearby-cities,origin,phase-data,",4,0.1802,0.19,259,md,earthquake,M 2.9 - Northern California,123,Point,"[-120.079, 39.655, 0.575]",123
1135,2.72,"7km SE of Guadalupe Victoria, B.C., MX",156485478120,1454031196090,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317586,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317586&format=geojson,,,,,reviewed,0,114,ci,3317586,",ci3317586,",",ci,",",origin,phase-data,",7,0.3354,0.36,254,mh,earthquake,"M 2.7 - 7km SE of Guadalupe Victoria, B.C., MX",122,Point,"[-115.0431667, 32.2516667, 6]",122
1136,3.24,"82km SSW of Alberto Oviedo Mota, B.C., MX",156486580600,1454030901720,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317587,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317587&format=geojson,,,,,reviewed,0,162,ci,3317587,",ci3317587,",",ci,",",origin,phase-data,",6,1.144,0.14,289,ml,earthquake,"M 3.2 - 82km SSW of Alberto Oviedo Mota, B.C., MX",121,Point,"[-115.434, 31.5295, 6]",121
1137,2.86,"6 km WSW of Cold Springs, Nevada",156486761900,1481755999638,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022263,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022263&format=geojson,,,,,reviewed,0,126,nc,1022263,",nc1022263,",",nc,",",nearby-cities,origin,phase-data,",3,0.1793,0.04,301,md,earthquake,"M 2.9 - 6 km WSW of Cold Springs, Nevada",120,Point,"[-120.052, 39.6591667, 13.675]",120
1138,2.37,"26 km SW of Ferndale, California",156493221500,1481756007482,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022265,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022265&format=geojson,,,,,reviewed,0,86,nc,1022265,",nc1022265,",",nc,",",nearby-cities,origin,phase-data,",15,0.1288,0.08,301,md,earthquake,"M 2.4 - 26 km SW of Ferndale, California",119,Point,"[-124.4561667, 40.3878333, 18.672]",119
1139,3.08,"9 km NW of Hollister, California",156495192080,1481756011586,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022266,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022266&format=geojson,,,,,reviewed,0,146,nc,1022266,",nc1022266,",",nc,",",nearby-cities,origin,phase-data,",28,0.03333,0.16,57,md,earthquake,"M 3.1 - 9 km NW of Hollister, California",118,Point,"[-121.473, 36.9176667, 4.356]",118
1140,3.33,"13 km S of Tres Pinos, California",156501618410,1481756017990,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022267,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022267&format=geojson,,,,,reviewed,0,171,nc,1022267,",nc1022267,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",48,0.01712,0.05,69,md,earthquake,"M 3.3 - 13 km S of Tres Pinos, California",117,Point,"[-121.294, 36.6725, 3.156]",117
1141,2.33,"10 km NNW of Hollister, California",156507831200,1481756023626,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022268,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022268&format=geojson,,,,,reviewed,0,84,nc,1022268,",nc1022268,",",nc,",",nearby-cities,origin,phase-data,",20,0.04505,0.12,63,md,earthquake,"M 2.3 - 10 km NNW of Hollister, California",116,Point,"[-121.4631667, 36.9361667, 4.966]",116
1142,2.47,"13 km N of Morgan Hill, California",156517553150,1481756027720,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022269,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022269&format=geojson,,,,,reviewed,0,94,nc,1022269,",nc1022269,",",nc,",",nearby-cities,origin,phase-data,",14,0.02973,0.02,84,md,earthquake,"M 2.5 - 13 km N of Morgan Hill, California",115,Point,"[-121.6381667, 37.2538333, 5.523]",115
1143,2.55,"25 km NNE of King City, California",156522030130,1481756031537,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022271,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022271&format=geojson,,,,,reviewed,0,100,nc,1022271,",nc1022271,",",nc,",",nearby-cities,origin,phase-data,",8,0.04054,0.05,77,md,earthquake,"M 2.6 - 25 km NNE of King City, California",114,Point,"[-120.9723333, 36.4088333, 0.03]",114
1144,3.2,"162km S of Estacion Coahuila, B.C., MX",156527322110,1454030303890,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317588,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317588&format=geojson,,,,,reviewed,0,158,ci,3317588,",ci3317588,",",ci,",",origin,phase-data,",6,1.945,0.72,322,mh,earthquake,"M 3.2 - 162km S of Estacion Coahuila, B.C., MX",113,Point,"[-115.2166667, 30.7473333, 6]",113
1145,2.95,Central California,156529924970,1481756037590,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022272,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022272&format=geojson,,,,,reviewed,0,134,nc,1022272,",nc1022272,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",38,0.01441,0.03,57,md,earthquake,M 3.0 - Central California,112,Point,"[-121.1355, 36.5465, 5.383]",112
1146,2.58,"14km WNW of Johannesburg, CA",156531177060,1454031196600,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317589,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317589&format=geojson,,,,,reviewed,0,102,ci,3317589,",ci3317589,",",ci,",",origin,phase-data,",7,,0.4,86,mh,earthquake,"M 2.6 - 14km WNW of Johannesburg, CA",111,Point,"[-117.7715, 35.4293333, 6]",111
1147,2.33,"9 km NW of Hollister, California",156531843260,1481756042698,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022273,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022273&format=geojson,,,,,reviewed,0,84,nc,1022273,",nc1022273,",",nc,",",nearby-cities,origin,phase-data,",16,0.03423,0.07,83,md,earthquake,"M 2.3 - 9 km NW of Hollister, California",110,Point,"[-121.4726667, 36.917, 2.829]",110
1148,3.22,"29km WSW of Delta, B.C., MX",156532584080,1454029999820,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3319053,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3319053&format=geojson,,,,,reviewed,0,160,ci,3319053,",ci3319053,",",ci,",",origin,phase-data,",10,0.4391,0.45,229,ml,earthquake,"M 3.2 - 29km WSW of Delta, B.C., MX",109,Point,"[-115.4803333, 32.2615, 6]",109
1149,2.63,"10 km NNW of Hollister, California",156539624840,1481756046680,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022275,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022275&format=geojson,,,,,reviewed,0,106,nc,1022275,",nc1022275,",",nc,",",nearby-cities,origin,phase-data,",23,0.04324,0.1,62,md,earthquake,"M 2.6 - 10 km NNW of Hollister, California",108,Point,"[-121.4646667, 36.9338333, 5.156]",108
1150,2.3,"25km NNW of Desert Center, CA",156551518690,1454032123070,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12322895,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12322895&format=geojson,,,,,reviewed,0,81,ci,12322895,",ci12322895,",",ci,",",origin,",,,,,mh,quarry blast,"M 2.3 Quarry Blast - 25km NNW of Desert Center, CA",107,Point,"[-115.5425, 33.9021667, 0.69]",107
1151,2.2,Central California,156562301930,1481756050749,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022276,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022276&format=geojson,,,,,reviewed,0,74,nc,1022276,",nc1022276,",",nc,",",nearby-cities,origin,phase-data,",19,0.02883,0.09,60,md,earthquake,M 2.2 - Central California,106,Point,"[-121.4803333, 36.9108333, 5.526]",106
1152,2.53,Northern California,156592874350,1481756054782,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022277,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022277&format=geojson,,,,,reviewed,0,98,nc,1022277,",nc1022277,",",nc,",",nearby-cities,origin,phase-data,",26,0.05315,0.07,165,md,earthquake,M 2.5 - Northern California,105,Point,"[-121.7585, 37.8508333, 19.255]",105
1153,3.16,"9 km NE of San Juan Bautista, California",156597441720,1481756060660,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022278,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022278&format=geojson,,,,,reviewed,0,154,nc,1022278,",nc1022278,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",34,0.03243,0.11,49,md,earthquake,"M 3.2 - 9 km NE of San Juan Bautista, California",104,Point,"[-121.4766667, 36.9101667, 5.526]",104
1154,2.69,"23 km SE of Tres Pinos, California",156602426660,1481756069977,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022280,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022280&format=geojson,,,,,reviewed,0,111,nc,1022280,",nc1022280,",",nc,",",nearby-cities,origin,phase-data,",12,0.04505,0.05,96,md,earthquake,"M 2.7 - 23 km SE of Tres Pinos, California",103,Point,"[-121.1555, 36.6225, 7.474]",103
1155,2.75,"9 km NNE of San Juan Bautista, California",156603636740,1481756074114,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022282,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022282&format=geojson,,,,,reviewed,0,116,nc,1022282,",nc1022282,",",nc,",",nearby-cities,origin,phase-data,",16,0.02613,0.08,135,md,earthquake,"M 2.8 - 9 km NNE of San Juan Bautista, California",102,Point,"[-121.4821667, 36.9158333, 5.286]",102
1156,3.18,"3 km WNW of Willow Creek, CA",156608515820,1481756082249,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022284,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022284&format=geojson,,,,,reviewed,0,156,nc,1022284,",nc1022284,",",nc,",",nearby-cities,origin,phase-data,",7,0.09279,0.04,251,md,earthquake,"M 3.2 - 3 km WNW of Willow Creek, CA",101,Point,"[-123.6583333, 40.95, 21.214]",101
1157,3.1,"29 km SSW of Ferndale, California",156620895470,1481756086016,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022285,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022285&format=geojson,,,,,reviewed,0,148,nc,1022285,",nc1022285,",",nc,",",nearby-cities,origin,phase-data,",13,0.1216,0.07,312,md,earthquake,"M 3.1 - 29 km SSW of Ferndale, California",100,Point,"[-124.434, 40.3466667, 18.744]",100
1158,2.24,"15 km ENE of Mammoth Lakes, California",156644389730,1481756089769,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022286,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022286&format=geojson,,,,,reviewed,0,77,nc,1022286,",nc1022286,",",nc,",",nearby-cities,origin,phase-data,",9,0.436,0.1,323,md,earthquake,"M 2.2 - 15 km ENE of Mammoth Lakes, California",99,Point,"[-118.8005, 37.6881667, 2.904]",99
1159,2.22,"15 km NNW of Aspen Springs, California",156655111660,1481756101433,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022289,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022289&format=geojson,,,,,reviewed,0,76,nc,1022289,",nc1022289,",",nc,",",nearby-cities,origin,phase-data,",11,0.427,0.17,322,md,earthquake,"M 2.2 - 15 km NNW of Aspen Springs, California",98,Point,"[-118.7746667, 37.6893333, 2.917]",98
1160,2.18,"16 km NNW of Sunny Slopes, California",156655181420,1481756105339,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022290,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022290&format=geojson,,,,,reviewed,0,73,nc,1022290,",nc1022290,",",nc,",",nearby-cities,origin,phase-data,",10,0.4198,0.11,321,md,earthquake,"M 2.2 - 16 km NNW of Sunny Slopes, California",97,Point,"[-118.7731667, 37.6973333, 4.237]",97
1161,2.76,Northern California,156665278380,1481756122600,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022294,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022294&format=geojson,,,,,reviewed,0,117,nc,1022294,",nc1022294,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",48,0.04685,0.06,74,md,earthquake,M 2.8 - Northern California,96,Point,"[-121.705, 37.338, 7.573]",96
1162,2.1,"11 km ESE of East Foothills, California",156665447040,1481756133928,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022296,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022296&format=geojson,,,,,reviewed,0,68,nc,1022296,",nc1022296,",",nc,",",nearby-cities,origin,phase-data,",12,0.04775,0.08,75,md,earthquake,"M 2.1 - 11 km ESE of East Foothills, California",95,Point,"[-121.7046667, 37.3356667, 8.263]",95
1163,2.44,"11 km ESE of East Foothills, California",156668850480,1481756143251,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022298,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022298&format=geojson,,,,,reviewed,0,92,nc,1022298,",nc1022298,",",nc,",",nearby-cities,origin,phase-data,",20,0.04685,0.07,75,md,earthquake,"M 2.4 - 11 km ESE of East Foothills, California",94,Point,"[-121.7043333, 37.3398333, 7.123]",94
1164,2.63,"30 km ENE of Soledad, California",156669181190,1481756151061,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022300,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022300&format=geojson,,,,,reviewed,0,106,nc,1022300,",nc1022300,",",nc,",",nearby-cities,origin,phase-data,",17,0.03514,0.13,77,md,earthquake,"M 2.6 - 30 km ENE of Soledad, California",93,Point,"[-121.0246667, 36.5561667, 8.541]",93
1165,2.4,"11 km ESE of East Foothills, California",156676246380,1481756155104,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022301,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022301&format=geojson,,,,,reviewed,0,89,nc,1022301,",nc1022301,",",nc,",",nearby-cities,origin,phase-data,",23,0.04685,0.05,119,md,earthquake,"M 2.4 - 11 km ESE of East Foothills, California",92,Point,"[-121.7043333, 37.3385, 7.643]",92
1166,2.19,"11 km ENE of Mammoth Lakes, California",156681009390,1481756159219,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022302,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022302&format=geojson,,,,,reviewed,0,74,nc,1022302,",nc1022302,",",nc,",",nearby-cities,origin,phase-data,",7,0.4649,0.38,326,md,earthquake,"M 2.2 - 11 km ENE of Mammoth Lakes, California",91,Point,"[-118.8418333, 37.6721667, 4.604]",91
1167,3.45,"2km ESE of Monterey Park, CA",156688577050,1454030613200,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317590,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317590&format=geojson,,,,,reviewed,0,183,ci,3317590,",usp0000961,ci3317590,",",us,ci,",",origin,phase-data,",23,,0.34,78,ml,earthquake,"M 3.5 - 2km ESE of Monterey Park, CA",90,Point,"[-118.1041667, 34.0588333, 7.34]",90
1168,3.32,"3km SW of Rosemead, CA",156688790480,1454030304400,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317592,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317592&format=geojson,,,,,reviewed,0,170,ci,3317592,",usp0000962,ci3317592,",",us,ci,",",origin,phase-data,",24,,0.42,76,ml,earthquake,"M 3.3 - 3km SW of Rosemead, CA",89,Point,"[-118.0935, 34.0648333, 7.14]",89
1169,2.77,"9 km NW of Hollister, California",156689381000,1481756173910,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022305,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022305&format=geojson,,,,,reviewed,0,118,nc,1022305,",nc1022305,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",72,0.04144,0.13,46,md,earthquake,"M 2.8 - 9 km NW of Hollister, California",88,Point,"[-121.464, 36.9226667, 5.926]",88
